Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande
"A","Diversos",1366577,"Dbs00143","PHQ 14",1100,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho. 

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.100 g 
* Tamanho: 11x30x24 cm  


Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq1490.gif","Phq14200.gif","Phq14400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1366999,"Dbs00153","PHQ 15",1410,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.410 Kg 
* Tamanho: 34x19x18 cm

Imagem meramente ilustrativa.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"Phq1590.gif","Phq15200.gif","Phq15400.gif","","","20130","","","","",4,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1366562,"Dbs00163","PHQ 16",1275,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho. 

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1,275 g 
* Tamanho: 22 cm altura 


Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq1690.gif","Phq16200.gif","Phq16400.gif","","","20130","","","","",3,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367000,"Dbs00173","PHQ 17",2160,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 2.160 kg 
* Tamanho: 33x30x16 cm

Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq1790.gif","Phq17200.gif","Phq17400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367008,"Dbs00193","PHQ 19",980,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 980 Kg 
* Tamanho: 25x18x19 cm

Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq1990.gif","Phq19200.gif","Phq19400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367002,"Dbs00203","PHQ 20",1020,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.020 Kg 
* Tamanho: 33x30x16 cm

Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq2090.gif","Phq20200.gif","Phq20400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367005,"Dbs00223","PHQ 22",1410,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.410 Kg 
* Tamanho: 33x30x16 cm

Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq2290.gif","Phq22200.gif","Phq22400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367013,"Dbs00233","PHQ 23",1305,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.305 kg 
* Tamanho: 33x30x16 cm


Imagem meramente ilustrativa.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"Phq2390.gif","Phq23200.gif","Phq23400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367006,"Dbs00243","PHQ 24",2140,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho. 

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 2.140 g 
* Tamanho: 33x30x16 cm  


Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq2490.gif","Phq24200.gif","Phq24400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367001,"Dbs00273","PHQ 27",1090,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho. 

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.090 g 
* Tamanho: 25x18x19 cm  


Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq2790.gif","Phq27200.gif","Phq27400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367007,"Dbs00283","PHQ 28",990,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 990 g 
* Tamanho: 25x18x19 cm


Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq2890.gif","Phq28200.gif","Phq28400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367004,"Dbs00293","PHQ 29",1095,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho. 

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.095 g 
* Tamanho: 25x18x19 cm  


Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq2990.gif","Phq29200.gif","Phq29400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367011,"Dbs00333","PHQ 33",1235,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 1.235 Kg 
* Tamanho: 27x26x10 cm


Imagem meramente ilustrativa.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"Phq3390.gif","Phq33200.gif","Phq33400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Diversos",1367014,"Dbs00343","PHQ 34",930,"Boneco de resina.
Coloque mais alegria no seu trabalho.","Coloque mais alegria no seu trabalho.

Você vai adorar esse boneco com detalhes e acabamentos perfeitos. 


ESPECIFICAÇÕES TÉCNICAS:

* Boneco de resina 
* Peso: 930 g 
* Tamanho: 35x16x10 cm

Imagem meramente ilustrativa.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phq3490.gif","Phq34200.gif","Phq34400.gif","","","20130","","","","",0,,,"",,0,0,,,,0,0,,True,False
"A","Dvd's",1202878,"Dvd00002","ACQUATRAINNING 2004",200,"Apresentação dos movimentos do HIDROTREINAMENTO e exercícios abdominais no meio liquido.
","Apresentação dos movimentos do HIDROTREINAMENTO e exercícios abdominais no meio liquido.
Os temas são abordados pelos professores MS Nino Aboarrage e MS Eduardo Netto, com uma fundamentação teórica e pratica da correta execução do movimentos para determinados objetivos, enfatizando separadamente cada exercício direcionado aos grupamentos musculares. 

Duração 49 min.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"ACQUATRAIN90.gif","ACQUATRAIN200.gif","ACQUATRAIN400.gif","","","18645","","","","",0,,7,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362671,"Dvd02383","Aero Jump 01 - Physicus",30,"Vídeo que vai revolucionar a sua academia. Aulas de AERO JUMP ministradas pela Profª. Adriana Cavalheiro de Barros e pelo coordenador técnico Ícaro de Barros.","A PHYSICUS lança este vídeo que vai revolucionar a sua academia. 
Aulas de AERO JUMP ministradas pela Profª. Adriana Cavalheiro de Barros e pelo coordenador técnico Ícaro de Barros, que vão ajudar você a impulsionar suas aulas e motivar seus alunos.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe23890.gif","Phe238200.gif","Phe238400.gif","","","20120","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362697,"Dvd02393","Aero Jump 02 - Physicus",30,"Este vídeo vai revolucionar a sua academia. Aulas de AERO JUMP 02 ministradas pela Profª. Adriana Cavalheiro de Barros e pelo coordenador técnico Ícaro de Barros.","A PHYSICUS lança este vídeo que vai revolucionar a sua academia. 

Aulas de AERO JUMP 02 ministradas pela Profª. Adriana Cavalheiro de Barros e pelo coordenador técnico Ícaro de Barros, que vão ajudar você a impulsionar suas aulas e motivar seus alunos a suar.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe23990.gif","Phe239200.gif","Phe239400.gif","","","20120","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362699,"Dvd02403","Aero Jump 03 - Physicus",30,"Aulas de AERO JUMP 03 ministradas pela Profª. Adriana Cavalheiro de Barros e pelo coordenador técnico Ícaro de Barros, que vão ajudar você a impulsionar suas aulas e motivar seus alunos.","Aulas de AERO JUMP 03 ministradas pela Profª. Adriana Cavalheiro de Barros e pelo coordenador técnico Ícaro de Barros, que vão ajudar você a impulsionar suas aulas e motivar seus alunos.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe24090.gif","Phe240200.gif","Phe240400.gif","","","20120","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362702,"Dvd02413","Aero Jump Kids - Physicus",260,"Este vídeo vai revolucionar a sua academia. Aulas de AERO JUMP para crianças, ministradas pela Profª. Adriana Cavalheiro de Barros e pelo Coordenador Técnico Ícaro de Barros.","PHYSICUS lança este vídeo que vai revolucionar a sua academia. 

Aulas de AERO JUMP para crianças, ministradas pela Profª. Adriana Cavalheiro de Barros e pelo Coordenador Técnico Ícaro de Barros, que vão ajudar você a impulsionar suas aulas e motivar seus alunos a suar.","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe24190.gif","Phe241200.gif","Phe241400.gif","","","20120","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362708,"Dvd02423","Aero Jump Residencial - Physicus",80,"Este vídeo orientado pelos professores Ícaro e Adriana Cavalheiro, que oferece aulas especiais na Mini Cama Elástica para você praticar em sua residência.","A PHYSICUS lança este vídeo orientado pelos professores Ícaro e Adriana Cavalheiro, que oferece aulas especiais na Mini Cama Elástica para você praticar em sua residência. 

As aulas são fáceis, eficientes e diversificadas e vão fazer você suar na Mini Cama Elástica e dar um salto em seus movimentos diários.
","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe24290.gif","Phe242200.gif","Phe242400.gif","","","20120","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362709,"Dvd02433","Hidro Jump 01",260,"Este método foi criado e desenvolvido pela Equipe Physicus, é seguro, eficiente e motivador. 
Deixa suas aulas mais dinâmicas e atrativas nas piscinas.
","Este método foi criado e desenvolvido pela Equipe Physicus, é seguro, eficiente e motivador. 

Deixa suas aulas mais dinâmicas e atrativas nas piscinas.

Indicado para Academias, Clubes, Escolas, Colônias de férias, Hotéis, Faculdades, Spas, Centro de Treinamento, Centro de Reabilitação.
","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe24390.gif","Phe243200.gif","Phe243400.gif","","","20119","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362711,"Dvd02443","Hidro Jump 02",260,"Este método foi criado e desenvolvido pela Equipe Physicus, é seguro, eficiente e motivador. 
Deixa suas aulas nas piscinas mais dinâmicas e atrativas.
","Este método foi criado e desenvolvido pela Equipe Physicus, é seguro, eficiente e motivador. 

Deixa suas aulas nas piscinas mais dinâmicas e atrativas.

Indicado para Academias, Clubes, Escolas, Colônias de férias, Hotéis, Faculdades, Spas, Centro de Treinamento, Centro de Reabilitação.
","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe24490.gif","Phe244200.gif","Phe244400.gif","","","20119","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1362713,"Dvd02453","Hidro Jump 03",260,"Este método foi criado e desenvolvido pela Equipe Physicus, é seguro, eficiente e motivador. 
Deixa suas aulas nas piscinas mais dinâmicas e atrativas.
","Este método foi criado e desenvolvido pela Equipe Physicus, é seguro, eficiente e motivador. 

Deixa suas aulas nas piscinas mais dinâmicas e atrativas.

Indicado para Academias, Clubes, Escolas, Colônias de férias, Hotéis, Faculdades, Spas, Centros de Treinamento e Centros de Reabilitação.
","",False,0,0,False,0,0,0,0,0,0,,,False,False,"Phe24590.gif","Phe245200.gif","Phe245400.gif","","","20119","","","","",0,,,"",,0,0,,"",,0,0,,True,False
"A","Dvd's",1200803,"Dvd00001","HIDROWORKOUT 2001",200,"Neste vídeo estamos apresentando como utilizar a metodologia do treinamento desportivo adaptado aos exercícios aquáticos.","Neste vídeo estamos apresentando como utilizar a metodologia do treinamento desportivo adaptado aos exercícios aquáticos, para aprimorar os componentes do fitness físico: resistência cardiorespiratória, composição corporal, força, resistência muscular localizada e flexibilidade (American College Sports of Medicine 2000) . Serão abordados os seguintes métodos: treinamento contínuo, treinamento intervalado, treinamento fartlek, treinamento de flexibilidade e treinamento de resistência muscular localizada, todos de uma forma comum, buscando um balanço calórico, que é fator determinante, do peso e da composição corporal.

Com exercícios e fácil compreensão, sempre orientando a postura adequada para a boa execução dos exercícios, tendo assim um melhor aproveitamento das aulas. 

Apresentando também a escala de Borg em um gráfico explicativo para melhor compreensão da percepção subjetiva do esforço .Com exercícios de fácil compreensão, sempre orientando a postura adequada para melhor execução dos exercícios. 
","",False,0,0,False,0,0,0,0,0,0,,,False,False,"NinoHidroWork90.gif","NinoHidroWork200.gif","NinoHidroWork400.gif","","","18645","","","","",0,,7,"",,0,0,,"",,0,0,,True,False
"A","Engenharia",2161421,"Engenharia02","Alvará de Funcionamento e Laudo - Assessoria",0,"","","",False,9972,0,True,0,0,950,0,0,0,30/11/2010,05/12/2010,False,False,"","","","","","","","","","",0,,,"",,0,0,25057,"","",10,10,,True,False
"A","Engenharia",2161422,"Engenharia03","AVCB - Auto de Vistoria do Corpo de Bombeiros",0,"","","",False,9996,0,True,0,0,1800,0,0,0,,,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",10,10,,True,False
"A","Engenharia",2161431,"Engenharia06","CADAN - Cadastro de Anúncios Publicitários",0,"","","",False,9998,0,True,0,0,150,550,0,0,30/11/2010,05/12/2010,False,False,"","","","","","","","","","",0,,,"",,0,0,25057,"","",10,10,,True,False
"A","Engenharia",2829420,"Engenharia10","Cadastro no IBAMA",0,"","","",False,998,0,True,0,0,750,0,0,0,,,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",0,0,,True,False
"A","Engenharia",2161429,"Engenharia05","CADRI - Certificado de Aprovação para Destinação de Residuos Industriais",0,"","","",False,9999,0,True,0,0,1100,0,0,0,,,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",10,10,,True,False
"A","Engenharia",2818172,"Engenharia09","Emissão de ART",0,"","","",False,9998,0,True,0,0,350,0,0,0,,,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",0,0,,True,False
"A","Engenharia",2161438,"Engenharia07","LAUDO TÉCNICO",0,"","","",False,9998,0,True,0,0,550,0,0,0,,,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",10,10,,True,False
"A","Engenharia",2157207,"Engenharia01","LICENÇA DE OPERAÇÃO DA CETESB",0,"","","",False,977,0,True,0,0,3800,0,0,0,16/12/2010,05/01/2010,False,False,"","","","","","","","","","",0,,,"",,0,0,25057,"","",10,10,,True,False
"A","Engenharia",2463218,"Engenharia08","Publicações",0,"","","",False,9998,0,True,0,0,840,0,0,0,,,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",0,0,,True,False
"A","Engenharia",2161425,"Engenharia04","Vigilância Sanitária - Licenciamento",0,"","","",False,9994,0,True,0,0,6500,0,0,0,30/11/2010,05/12/2010,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",10,10,,True,False
"A","Kits Especiais",2018626,"balmi33","Balança Micheletti Mecanica 33",33300,"Balança Micheletti Mecanica 33","* Ideais para quaisquer lugares em que seja
   necessário o controle e/ ou
   acompanhamento de peso de pessoas,
   como: consultório médico, hospitais,
   academias de ginástica, clinica de estética,
   spas, centros de dietas, clubes, ginásio de
   esportes, escolas, hotéis, condomínios e
   residências.
* Construção resistente e durável com aço
   carbono SAE – 1020
* Pintura eletrostática a pó
* Piso de borracha antiderrapante
* Pés antiderrapante e regulável para
   nivelamento
* Régua antropométrica de 1,00 a 1,95m x 0,5 cm
* Baixo custo de manutenção 
* Classe de exatidão III

Modelos eletrônicos com os opcionais de:
* Saída para computador e impressora

","",False,1,0,False,0,570,750,0,0,0,,,False,False,"","","","","","","","","","",0,,,"",,0,0,,"","",10,10,,True,False
